start,pid,tid,name,cbid,end,cat,correlation,dur
1732547401036298.8,3318029,676112192,cudaGetDevice,17,1732547401036299.8,cuda_runtime,2785,0.958
1732547401036303.5,3318029,676112192,cudaGetDevice,17,1732547401036304.0,cuda_runtime,2786,0.636
1732547401036305.8,3318029,676112192,cudaLaunchKernel,211,1732547401036515.0,cuda_runtime,2787,209.458
1732547401036516.0,3318029,676112192,cudaGetLastError,10,1732547401036516.2,cuda_runtime,2788,0.415
1732547401036517.2,3318029,676112192,cudaGetDevice,17,1732547401036518.2,cuda_runtime,2789,1.026
1732547401036564.0,3318029,676112192,cudaGetDevice,17,1732547401036565.0,cuda_runtime,2790,0.895
1732547401036573.0,3318029,676112192,cudaGetDevice,17,1732547401036573.5,cuda_runtime,2791,0.645
1732547401036574.2,3318029,676112192,cudaGetDevice,17,1732547401036574.8,cuda_runtime,2792,0.574
1732547401036575.8,3318029,676112192,cudaGetDevice,17,1732547401036576.2,cuda_runtime,2793,0.608
1732547401036582.0,3318029,676112192,cudaGetDevice,17,1732547401036582.5,cuda_runtime,2794,0.622
1732547401036583.0,3318029,676112192,cudaGetDevice,17,1732547401036583.5,cuda_runtime,2795,0.602
1732547401036584.8,3318029,676112192,cudaGetDevice,17,1732547401036585.2,cuda_runtime,2796,0.573
1732547401036585.8,3318029,676112192,cudaGetDevice,17,1732547401036586.5,cuda_runtime,2797,0.565
1732547401036588.2,3318029,676112192,cudaEventRecord,135,1732547401036592.0,cuda_runtime,2798,3.647
1732547401036592.2,3318029,676112192,cudaStreamIsCapturing,317,1732547401036593.8,cuda_runtime,2799,1.326
1732547401036594.0,3318029,676112192,cudaStreamGetPriority,203,1732547401036595.0,cuda_runtime,2800,1.083
1732547401036595.2,3318029,676112192,cudaDeviceGetStreamPriorityRange,205,1732547401036596.5,cuda_runtime,2801,1.104
1732547401036604.0,3318029,676112192,cudaGetDevice,17,1732547401036604.8,cuda_runtime,2802,0.694
1732547401036605.0,3318029,676112192,cudaGetDevice,17,1732547401036605.5,cuda_runtime,2803,0.617
1732547401036605.8,3318029,676112192,cudaGetDevice,17,1732547401036606.5,cuda_runtime,2804,0.602
1732547401036608.5,3318029,676112192,cudaGetDevice,17,1732547401036609.0,cuda_runtime,2805,0.624
1732547401036609.2,3318029,676112192,cudaGetDevice,17,1732547401036609.8,cuda_runtime,2806,0.555
1732547401036610.5,3318029,676112192,cudaGetDevice,17,1732547401036611.0,cuda_runtime,2807,0.618
1732547401036611.2,3318029,676112192,cudaGetDevice,17,1732547401036612.0,cuda_runtime,2808,0.588
1732547401036612.2,3318029,676112192,cudaGetDevice,17,1732547401036613.0,cuda_runtime,2809,0.597
