start,pid,tid,name,cbid,end,cat,correlation,dur
1732610751724235.0,1943033,1641977664,cuGetProcAddress,626,1732610751724235.2,cuda_driver,221,0.212
1732610751724235.2,1943033,1641977664,cuGetProcAddress,626,1732610751724235.5,cuda_driver,222,0.227
1732610751724235.8,1943033,1641977664,cuGetProcAddress,626,1732610751724236.0,cuda_driver,223,0.213
1732610751724236.0,1943033,1641977664,cuGetProcAddress,626,1732610751724236.2,cuda_driver,224,0.257
1732610751724236.5,1943033,1641977664,cuGetProcAddress,626,1732610751724237.0,cuda_driver,225,0.41
1732610751724237.0,1943033,1641977664,cuGetProcAddress,626,1732610751724237.2,cuda_driver,226,0.267
1732610751724237.5,1943033,1641977664,cuGetProcAddress,626,1732610751724237.8,cuda_driver,227,0.244
1732610751724237.8,1943033,1641977664,cuGetProcAddress,626,1732610751724238.2,cuda_driver,228,0.326
1732610751724238.2,1943033,1641977664,cuGetProcAddress,626,1732610751724239.0,cuda_driver,229,0.325
1732610751724239.0,1943033,1641977664,cuGetProcAddress,626,1732610751724239.5,cuda_driver,230,0.498
1732610751724239.8,1943033,1641977664,cuGetProcAddress,626,1732610751724240.0,cuda_driver,231,0.291
1732610751724240.0,1943033,1641977664,cuGetProcAddress,626,1732610751724240.5,cuda_driver,232,0.336
1732610751724240.5,1943033,1641977664,cuGetProcAddress,626,1732610751724241.0,cuda_driver,233,0.293
1732610751724241.0,1943033,1641977664,cuGetProcAddress,626,1732610751724241.2,cuda_driver,234,0.258
1732610751724241.5,1943033,1641977664,cuGetProcAddress,626,1732610751724241.8,cuda_driver,235,0.252
1732610751724241.8,1943033,1641977664,cuGetProcAddress,626,1732610751724242.2,cuda_driver,236,0.429
1732610751724242.5,1943033,1641977664,cuGetProcAddress,626,1732610751724242.8,cuda_driver,237,0.244
1732610751724242.8,1943033,1641977664,cuGetProcAddress,626,1732610751724243.0,cuda_driver,238,0.238
1732610751724243.2,1943033,1641977664,cuGetProcAddress,626,1732610751724243.5,cuda_driver,239,0.228
1732610751724243.5,1943033,1641977664,cuGetProcAddress,626,1732610751724244.0,cuda_driver,240,0.428
1732610751724244.0,1943033,1641977664,cuGetProcAddress,626,1732610751724244.5,cuda_driver,241,0.278
