start,pid,tid,name,cbid,end,cat,correlation,dur
1732547349935011.0,3315930,1471948608,cuGetProcAddress,626,1732547349935011.2,cuda_driver,132,0.226
1732547349935011.2,3315930,1471948608,cuGetProcAddress,626,1732547349935012.0,cuda_driver,133,0.526
1732547349935012.2,3315930,1471948608,cuGetProcAddress,626,1732547349935012.5,cuda_driver,134,0.205
1732547349935012.5,3315930,1471948608,cuGetProcAddress,626,1732547349935012.8,cuda_driver,135,0.216
1732547349935013.0,3315930,1471948608,cuGetProcAddress,626,1732547349935013.0,cuda_driver,136,0.214
1732547349935013.2,3315930,1471948608,cuGetProcAddress,626,1732547349935013.5,cuda_driver,137,0.24
1732547349935013.8,3315930,1471948608,cuGetProcAddress,626,1732547349935013.8,cuda_driver,138,0.232
1732547349935014.0,3315930,1471948608,cuGetProcAddress,626,1732547349935014.2,cuda_driver,139,0.212
1732547349935014.5,3315930,1471948608,cuGetProcAddress,626,1732547349935014.5,cuda_driver,140,0.211
1732547349935014.8,3315930,1471948608,cuGetProcAddress,626,1732547349935015.0,cuda_driver,141,0.334
1732547349935015.2,3315930,1471948608,cuGetProcAddress,626,1732547349935015.5,cuda_driver,142,0.335
1732547349935015.8,3315930,1471948608,cuGetProcAddress,626,1732547349935016.0,cuda_driver,143,0.402
1732547349935016.2,3315930,1471948608,cuGetProcAddress,626,1732547349935016.5,cuda_driver,144,0.226
1732547349935016.5,3315930,1471948608,cuGetProcAddress,626,1732547349935017.0,cuda_driver,145,0.55
1732547349935017.2,3315930,1471948608,cuGetProcAddress,626,1732547349935017.5,cuda_driver,146,0.211
1732547349935017.5,3315930,1471948608,cuGetProcAddress,626,1732547349935018.0,cuda_driver,147,0.404
1732547349935018.0,3315930,1471948608,cuGetProcAddress,626,1732547349935018.2,cuda_driver,148,0.245
1732547349935018.5,3315930,1471948608,cuGetProcAddress,626,1732547349935018.8,cuda_driver,149,0.354
1732547349935019.0,3315930,1471948608,cuGetProcAddress,626,1732547349935019.2,cuda_driver,150,0.2
1732547349935019.2,3315930,1471948608,cuGetProcAddress,626,1732547349935019.8,cuda_driver,151,0.375
1732547349935019.8,3315930,1471948608,cuGetProcAddress,626,1732547349935020.0,cuda_driver,152,0.217
1732547349935020.2,3315930,1471948608,cuGetProcAddress,626,1732547349935020.5,cuda_driver,153,0.389
1732547349935020.8,3315930,1471948608,cuGetProcAddress,626,1732547349935021.0,cuda_driver,154,0.213
1732547349935021.0,3315930,1471948608,cuGetProcAddress,626,1732547349935021.2,cuda_driver,155,0.235
1732547349935021.5,3315930,1471948608,cuGetProcAddress,626,1732547349935021.8,cuda_driver,156,0.23
1732547349935021.8,3315930,1471948608,cuGetProcAddress,626,1732547349935022.2,cuda_driver,157,0.479
1732547349935022.8,3315930,1471948608,cuGetProcAddress,626,1732547349935023.0,cuda_driver,158,0.443
1732547349935023.2,3315930,1471948608,cuGetProcAddress,626,1732547349935023.8,cuda_driver,159,0.423
1732547349935023.8,3315930,1471948608,cuGetProcAddress,626,1732547349935024.0,cuda_driver,160,0.254
1732547349935024.2,3315930,1471948608,cuGetProcAddress,626,1732547349935024.5,cuda_driver,161,0.236
1732547349935024.5,3315930,1471948608,cuGetProcAddress,626,1732547349935024.8,cuda_driver,162,0.244
1732547349935025.0,3315930,1471948608,cuGetProcAddress,626,1732547349935025.2,cuda_driver,163,0.416
1732547349935025.5,3315930,1471948608,cuGetProcAddress,626,1732547349935025.8,cuda_driver,164,0.389
1732547349935026.0,3315930,1471948608,cuGetProcAddress,626,1732547349935026.5,cuda_driver,165,0.404
1732547349935026.5,3315930,1471948608,cuGetProcAddress,626,1732547349935027.0,cuda_driver,166,0.371
1732547349935027.0,3315930,1471948608,cuGetProcAddress,626,1732547349935027.2,cuda_driver,167,0.254
1732547349935027.5,3315930,1471948608,cuGetProcAddress,626,1732547349935027.8,cuda_driver,168,0.286
1732547349935027.8,3315930,1471948608,cuGetProcAddress,626,1732547349935028.0,cuda_driver,169,0.243
1732547349935028.2,3315930,1471948608,cuGetProcAddress,626,1732547349935028.8,cuda_driver,170,0.416
1732547349935028.8,3315930,1471948608,cuGetProcAddress,626,1732547349935029.0,cuda_driver,171,0.316
1732547349935029.2,3315930,1471948608,cuGetProcAddress,626,1732547349935029.8,cuda_driver,172,0.484
1732547349935029.8,3315930,1471948608,cuGetProcAddress,626,1732547349935030.2,cuda_driver,173,0.373
1732547349935030.2,3315930,1471948608,cuGetProcAddress,626,1732547349935031.2,cuda_driver,174,0.927
1732547349935031.5,3315930,1471948608,cuGetProcAddress,626,1732547349935031.8,cuda_driver,175,0.229
1732547349935031.8,3315930,1471948608,cuGetProcAddress,626,1732547349935032.2,cuda_driver,176,0.382
1732547349935032.5,3315930,1471948608,cuGetProcAddress,626,1732547349935032.8,cuda_driver,177,0.417
1732547349935033.0,3315930,1471948608,cuGetProcAddress,626,1732547349935033.5,cuda_driver,178,0.245
1732547349935033.8,3315930,1471948608,cuGetProcAddress,626,1732547349935034.0,cuda_driver,179,0.256
1732547349935034.0,3315930,1471948608,cuGetProcAddress,626,1732547349935034.2,cuda_driver,180,0.237
1732547349935034.5,3315930,1471948608,cuGetProcAddress,626,1732547349935034.8,cuda_driver,181,0.262
1732547349935035.0,3315930,1471948608,cuGetProcAddress,626,1732547349935035.2,cuda_driver,182,0.429
1732547349935035.5,3315930,1471948608,cuGetProcAddress,626,1732547349935036.2,cuda_driver,183,0.867
1732547349935036.5,3315930,1471948608,cuGetProcAddress,626,1732547349935036.8,cuda_driver,184,0.23
1732547349935037.0,3315930,1471948608,cuGetProcAddress,626,1732547349935037.2,cuda_driver,185,0.263
1732547349935037.2,3315930,1471948608,cuGetProcAddress,626,1732547349935037.5,cuda_driver,186,0.25
1732547349935037.8,3315930,1471948608,cuGetProcAddress,626,1732547349935038.0,cuda_driver,187,0.237
1732547349935038.0,3315930,1471948608,cuGetProcAddress,626,1732547349935038.2,cuda_driver,188,0.258
1732547349935038.5,3315930,1471948608,cuGetProcAddress,626,1732547349935039.0,cuda_driver,189,0.441
1732547349935039.0,3315930,1471948608,cuGetProcAddress,626,1732547349935039.8,cuda_driver,190,0.527
1732547349935039.8,3315930,1471948608,cuGetProcAddress,626,1732547349935040.0,cuda_driver,191,0.253
1732547349935040.2,3315930,1471948608,cuGetProcAddress,626,1732547349935040.5,cuda_driver,192,0.455
1732547349935040.8,3315930,1471948608,cuGetProcAddress,626,1732547349935041.0,cuda_driver,193,0.258
1732547349935041.2,3315930,1471948608,cuGetProcAddress,626,1732547349935041.5,cuda_driver,194,0.329
1732547349935041.5,3315930,1471948608,cuGetProcAddress,626,1732547349935042.0,cuda_driver,195,0.331
1732547349935042.0,3315930,1471948608,cuGetProcAddress,626,1732547349935042.2,cuda_driver,196,0.25
1732547349935042.5,3315930,1471948608,cuGetProcAddress,626,1732547349935042.8,cuda_driver,197,0.333
1732547349935043.0,3315930,1471948608,cuGetProcAddress,626,1732547349935043.2,cuda_driver,198,0.375
1732547349935043.5,3315930,1471948608,cuGetProcAddress,626,1732547349935044.2,cuda_driver,199,0.531
