ts,ph,tid,pid,cat,bp,id,name
6444517652885.615,f,1221370,1221244,ac2g,e,5562,ac2g
6444517652888.82,f,1221370,1221244,ac2g,e,5563,ac2g
6444517652891.983,f,1221370,1221244,ac2g,e,5564,ac2g
6444517652895.189,f,1221370,1221244,ac2g,e,5565,ac2g
6444517652898.417,f,1221370,1221244,ac2g,e,5566,ac2g
6444517652901.791,f,1221370,1221244,ac2g,e,5567,ac2g
6444517652905.112,f,1221370,1221244,ac2g,e,5568,ac2g
6444517652908.293,f,1221370,1221244,ac2g,e,5569,ac2g
6444517652911.502,f,1221370,1221244,ac2g,e,5570,ac2g
6444517652914.704,f,1221370,1221244,ac2g,e,5571,ac2g
6444517652917.865,f,1221370,1221244,ac2g,e,5572,ac2g
6444517652957.674,f,1221370,1221244,ac2g,e,5573,ac2g
6444517652961.333,f,1221370,1221244,ac2g,e,5574,ac2g
6444517652964.691,f,1221370,1221244,ac2g,e,5575,ac2g
6444517652967.984,f,1221370,1221244,ac2g,e,5576,ac2g
6444517652971.185,f,1221370,1221244,ac2g,e,5577,ac2g
6444517652974.69,f,1221370,1221244,ac2g,e,5578,ac2g
6444517652977.993,f,1221370,1221244,ac2g,e,5579,ac2g
6444517652981.092,f,1221370,1221244,ac2g,e,5580,ac2g
6444517652984.379,f,1221370,1221244,ac2g,e,5581,ac2g
6444517652987.525,f,1221370,1221244,ac2g,e,5582,ac2g
6444517652990.743,f,1221370,1221244,ac2g,e,5583,ac2g
6444517652993.892,f,1221370,1221244,ac2g,e,5584,ac2g
6444517653068.909,f,1221370,1221244,ac2g,e,5585,ac2g
6444517653072.753,f,1221370,1221244,ac2g,e,5586,ac2g
6444517653076.225,f,1221370,1221244,ac2g,e,5587,ac2g
6444517653079.4,f,1221370,1221244,ac2g,e,5588,ac2g
6444517653082.569,f,1221370,1221244,ac2g,e,5589,ac2g
6444517653086.062,f,1221370,1221244,ac2g,e,5590,ac2g
6444517653089.307,f,1221370,1221244,ac2g,e,5591,ac2g
6444517653092.477,f,1221370,1221244,ac2g,e,5592,ac2g
6444517653095.673,f,1221370,1221244,ac2g,e,5593,ac2g
6444517653098.804,f,1221370,1221244,ac2g,e,5594,ac2g
6444517653102.078,f,1221370,1221244,ac2g,e,5595,ac2g
6444517653105.242,f,1221370,1221244,ac2g,e,5596,ac2g
6444517653117.679,f,1221370,1221244,ac2g,e,5597,ac2g
6444517653123.43,f,1221370,1221244,ac2g,e,5598,ac2g
6444517653128.738,f,1221370,1221244,ac2g,e,5599,ac2g
6444517653130.655,f,1221370,1221244,ac2g,e,5600,ac2g
6444517653131.076,f,1221370,1221244,ac2g,e,5601,ac2g
6444517653192.812,f,7,0,ac2g,e,5604,ac2g
6444517653174.678,s,1221370,1221244,ac2g,,5604,ac2g
6444517653211.34,f,7,0,ac2g,e,5606,ac2g
6444517653195.175,s,1221370,1221244,ac2g,,5606,ac2g
6444517653203.908,f,1221370,1221244,ac2g,e,5608,ac2g
6444517653205.499,f,1221370,1221244,ac2g,e,5609,ac2g
6444517653216.076,f,7,0,ac2g,e,5610,ac2g
6444517653206.437,s,1221370,1221244,ac2g,,5610,ac2g
6444517653213.775,f,1221370,1221244,ac2g,e,5613,ac2g
6444517653245.772,f,7,0,ac2g,e,5614,ac2g
6444517653215.977,s,1221370,1221244,ac2g,,5614,ac2g
6444517653278.827,f,1221370,1221244,ac2g,e,5627,ac2g
6444517653282.213,f,1221370,1221244,ac2g,e,5628,ac2g
6444517653283.457,f,1221370,1221244,ac2g,e,5629,ac2g
6444517653284.849,f,1221370,1221244,ac2g,e,5630,ac2g
6444517653407.532,f,1221370,1221244,ac2g,e,5632,ac2g
6444517653413.004,f,1221370,1221244,ac2g,e,5633,ac2g
6444517653416.991,f,1221370,1221244,ac2g,e,5634,ac2g
6444517653420.964,f,1221370,1221244,ac2g,e,5635,ac2g
6444517653424.65,f,1221370,1221244,ac2g,e,5636,ac2g
6444517653428.569,f,1221370,1221244,ac2g,e,5637,ac2g
6444517653432.827,f,1221370,1221244,ac2g,e,5638,ac2g
6444517653436.455,f,1221370,1221244,ac2g,e,5639,ac2g
6444517653440.275,f,1221370,1221244,ac2g,e,5640,ac2g
6444517653444.52,f,1221370,1221244,ac2g,e,5641,ac2g
6444517653448.338,f,1221370,1221244,ac2g,e,5642,ac2g
6444517653452.274,f,1221370,1221244,ac2g,e,5643,ac2g
6444517653478.532,f,1221370,1221244,ac2g,e,5644,ac2g
6444517653482.138,f,1221370,1221244,ac2g,e,5645,ac2g
6444517653485.498,f,1221370,1221244,ac2g,e,5646,ac2g
6444517653488.785,f,1221370,1221244,ac2g,e,5647,ac2g
6444517653492.133,f,1221370,1221244,ac2g,e,5648,ac2g
6444517653495.562,f,1221370,1221244,ac2g,e,5649,ac2g
6444517653498.896,f,1221370,1221244,ac2g,e,5650,ac2g
6444517653502.047,f,1221370,1221244,ac2g,e,5651,ac2g
6444517653505.358,f,1221370,1221244,ac2g,e,5652,ac2g
6444517653508.856,f,1221370,1221244,ac2g,e,5653,ac2g
6444517653512.226,f,1221370,1221244,ac2g,e,5654,ac2g
6444517653515.434,f,1221370,1221244,ac2g,e,5655,ac2g
6444517653606.253,f,1221370,1221244,ac2g,e,5656,ac2g
6444517653610.165,f,1221370,1221244,ac2g,e,5657,ac2g
6444517653613.746,f,1221370,1221244,ac2g,e,5658,ac2g
6444517653617.218,f,1221370,1221244,ac2g,e,5659,ac2g
6444517653620.936,f,1221370,1221244,ac2g,e,5660,ac2g
6444517653624.511,f,1221370,1221244,ac2g,e,5661,ac2g
6444517653627.98,f,1221370,1221244,ac2g,e,5662,ac2g
6444517653631.835,f,1221370,1221244,ac2g,e,5663,ac2g
6444517653635.386,f,1221370,1221244,ac2g,e,5664,ac2g
6444517653639.11,f,1221370,1221244,ac2g,e,5665,ac2g
6444517653642.847,f,1221370,1221244,ac2g,e,5666,ac2g
6444517653646.435,f,1221370,1221244,ac2g,e,5667,ac2g
6444517653669.965,f,1221370,1221244,ac2g,e,5668,ac2g
6444517653673.531,f,1221370,1221244,ac2g,e,5669,ac2g
6444517653676.777,f,1221370,1221244,ac2g,e,5670,ac2g
6444517653679.998,f,1221370,1221244,ac2g,e,5671,ac2g
6444517653683.371,f,1221370,1221244,ac2g,e,5672,ac2g
6444517653686.714,f,1221370,1221244,ac2g,e,5673,ac2g
6444517653690.078,f,1221370,1221244,ac2g,e,5674,ac2g
6444517653693.222,f,1221370,1221244,ac2g,e,5675,ac2g
6444517653696.484,f,1221370,1221244,ac2g,e,5676,ac2g
6444517653700.04,f,1221370,1221244,ac2g,e,5677,ac2g
6444517653703.443,f,1221370,1221244,ac2g,e,5678,ac2g
6444517653706.695,f,1221370,1221244,ac2g,e,5679,ac2g
6444517653727.733,f,1221370,1221244,ac2g,e,5680,ac2g
6444517653731.188,f,1221370,1221244,ac2g,e,5681,ac2g
6444517653734.289,f,1221370,1221244,ac2g,e,5682,ac2g
6444517653737.503,f,1221370,1221244,ac2g,e,5683,ac2g
6444517653740.82,f,1221370,1221244,ac2g,e,5684,ac2g
6444517653744.169,f,1221370,1221244,ac2g,e,5685,ac2g
6444517653747.529,f,1221370,1221244,ac2g,e,5686,ac2g
6444517653750.652,f,1221370,1221244,ac2g,e,5687,ac2g
6444517653753.955,f,1221370,1221244,ac2g,e,5688,ac2g
6444517653757.399,f,1221370,1221244,ac2g,e,5689,ac2g
6444517653760.739,f,1221370,1221244,ac2g,e,5690,ac2g
6444517653763.894,f,1221370,1221244,ac2g,e,5691,ac2g
6444517653811.389,f,1221370,1221244,ac2g,e,5692,ac2g
6444517653814.956,f,1221370,1221244,ac2g,e,5693,ac2g
6444517653818.139,f,1221370,1221244,ac2g,e,5694,ac2g
6444517653821.335,f,1221370,1221244,ac2g,e,5695,ac2g
6444517653824.528,f,1221370,1221244,ac2g,e,5696,ac2g
6444517653827.786,f,1221370,1221244,ac2g,e,5697,ac2g
6444517653831.007,f,1221370,1221244,ac2g,e,5698,ac2g
6444517653834.158,f,1221370,1221244,ac2g,e,5699,ac2g
6444517653837.305,f,1221370,1221244,ac2g,e,5700,ac2g
6444517653840.431,f,1221370,1221244,ac2g,e,5701,ac2g
6444517653843.616,f,1221370,1221244,ac2g,e,5702,ac2g
6444517653846.773,f,1221370,1221244,ac2g,e,5703,ac2g
6444517653957.784,f,1221370,1221244,ac2g,e,5704,ac2g
6444517653961.48,f,1221370,1221244,ac2g,e,5705,ac2g
6444517653964.596,f,1221370,1221244,ac2g,e,5706,ac2g
6444517653967.794,f,1221370,1221244,ac2g,e,5707,ac2g
6444517653971.113,f,1221370,1221244,ac2g,e,5708,ac2g
6444517653974.475,f,1221370,1221244,ac2g,e,5709,ac2g
6444517653977.966,f,1221370,1221244,ac2g,e,5710,ac2g
6444517653981.093,f,1221370,1221244,ac2g,e,5711,ac2g
6444517653984.259,f,1221370,1221244,ac2g,e,5712,ac2g
6444517653987.777,f,1221370,1221244,ac2g,e,5713,ac2g
6444517653991.119,f,1221370,1221244,ac2g,e,5714,ac2g
6444517653994.426,f,1221370,1221244,ac2g,e,5715,ac2g
6444517654389.64,f,1221370,1221244,ac2g,e,5718,ac2g
6444517654394.153,f,1221370,1221244,ac2g,e,5719,ac2g
6444517654397.535,f,1221370,1221244,ac2g,e,5720,ac2g
6444517654400.937,f,1221370,1221244,ac2g,e,5721,ac2g
6444517654404.241,f,1221370,1221244,ac2g,e,5722,ac2g
6444517654407.814,f,1221370,1221244,ac2g,e,5723,ac2g
6444517654411.5,f,1221370,1221244,ac2g,e,5724,ac2g
6444517654414.828,f,1221370,1221244,ac2g,e,5725,ac2g
6444517654418.077,f,1221370,1221244,ac2g,e,5726,ac2g
6444517654421.623,f,1221370,1221244,ac2g,e,5727,ac2g
6444517654424.767,f,1221370,1221244,ac2g,e,5728,ac2g
6444517654427.943,f,1221370,1221244,ac2g,e,5729,ac2g
6444517654440.79,f,1221370,1221244,ac2g,e,5730,ac2g
6444517654444.423,f,1221370,1221244,ac2g,e,5731,ac2g
6444517654447.643,f,1221370,1221244,ac2g,e,5732,ac2g
6444517654453.151,f,1221370,1221244,ac2g,e,5733,ac2g
6444517654460.166,f,1221370,1221244,ac2g,e,5734,ac2g
6444517654462.599,f,1221370,1221244,ac2g,e,5735,ac2g
6444517654463.077,f,1221370,1221244,ac2g,e,5736,ac2g
6444517654527.186,f,7,0,ac2g,e,5739,ac2g
6444517654509.153,s,1221370,1221244,ac2g,,5739,ac2g
6444517654537.266,f,7,0,ac2g,e,5741,ac2g
6444517654529.693,s,1221370,1221244,ac2g,,5741,ac2g
6444517654539.723,f,1221370,1221244,ac2g,e,5743,ac2g
6444517654541.21,f,1221370,1221244,ac2g,e,5744,ac2g
6444517654550.386,f,7,0,ac2g,e,5745,ac2g
6444517654542.307,s,1221370,1221244,ac2g,,5745,ac2g
6444517654551.026,f,1221370,1221244,ac2g,e,5748,ac2g
6444517654574.29,f,7,0,ac2g,e,5749,ac2g
6444517654553.598,s,1221370,1221244,ac2g,,5749,ac2g
6444517654654.29,f,7,0,ac2g,e,5758,ac2g
6444517654644.312,s,1221370,1221244,ac2g,,5758,ac2g
6444517654745.939,f,7,0,ac2g,e,5778,ac2g
6444517654737.452,s,1221370,1221244,ac2g,,5778,ac2g
6444517654831.679,f,1221370,1221244,ac2g,e,5814,ac2g
6444517654835.269,f,1221370,1221244,ac2g,e,5815,ac2g
6444517654836.575,f,1221370,1221244,ac2g,e,5816,ac2g
6444517654837.748,f,1221370,1221244,ac2g,e,5817,ac2g
6444517654860.578,f,1221370,1221244,ac2g,e,5825,ac2g
6444517654872.916,f,7,0,ac2g,e,5826,ac2g
6444517654863.408,s,1221370,1221244,ac2g,,5826,ac2g
6444517654971.72,f,1221370,1221244,ac2g,e,5850,ac2g
6444517654973.963,f,1221370,1221244,ac2g,e,5851,ac2g
6444517654974.913,f,1221370,1221244,ac2g,e,5852,ac2g
6444517654975.693,f,1221370,1221244,ac2g,e,5853,ac2g
6444517655086.163,f,1221370,1221244,ac2g,e,5855,ac2g
6444517655092.262,f,1221370,1221244,ac2g,e,5856,ac2g
6444517655096.288,f,1221370,1221244,ac2g,e,5857,ac2g
6444517655100.011,f,1221370,1221244,ac2g,e,5858,ac2g
6444517655103.64,f,1221370,1221244,ac2g,e,5859,ac2g
6444517655107.628,f,1221370,1221244,ac2g,e,5860,ac2g
6444517655111.312,f,1221370,1221244,ac2g,e,5861,ac2g
6444517655114.872,f,1221370,1221244,ac2g,e,5862,ac2g
6444517655118.381,f,1221370,1221244,ac2g,e,5863,ac2g
6444517655121.832,f,1221370,1221244,ac2g,e,5864,ac2g
6444517655125.343,f,1221370,1221244,ac2g,e,5865,ac2g
6444517655128.771,f,1221370,1221244,ac2g,e,5866,ac2g
6444517655160.423,f,1221370,1221244,ac2g,e,5867,ac2g
6444517655164.535,f,1221370,1221244,ac2g,e,5868,ac2g
6444517655168.134,f,1221370,1221244,ac2g,e,5869,ac2g
6444517655171.571,f,1221370,1221244,ac2g,e,5870,ac2g
6444517655174.973,f,1221370,1221244,ac2g,e,5871,ac2g
6444517655178.434,f,1221370,1221244,ac2g,e,5872,ac2g
6444517655181.963,f,1221370,1221244,ac2g,e,5873,ac2g
6444517655185.481,f,1221370,1221244,ac2g,e,5874,ac2g
6444517655189.05,f,1221370,1221244,ac2g,e,5875,ac2g
6444517655192.788,f,1221370,1221244,ac2g,e,5876,ac2g
6444517655196.371,f,1221370,1221244,ac2g,e,5877,ac2g
6444517655199.932,f,1221370,1221244,ac2g,e,5878,ac2g
6444517655254.295,f,1221370,1221244,ac2g,e,5879,ac2g
6444517655257.944,f,1221370,1221244,ac2g,e,5880,ac2g
6444517655261.154,f,1221370,1221244,ac2g,e,5881,ac2g
6444517655264.367,f,1221370,1221244,ac2g,e,5882,ac2g
6444517655267.553,f,1221370,1221244,ac2g,e,5883,ac2g
6444517655270.692,f,1221370,1221244,ac2g,e,5884,ac2g
6444517655273.997,f,1221370,1221244,ac2g,e,5885,ac2g
6444517655277.181,f,1221370,1221244,ac2g,e,5886,ac2g
6444517655280.351,f,1221370,1221244,ac2g,e,5887,ac2g
6444517655283.685,f,1221370,1221244,ac2g,e,5888,ac2g
6444517655286.915,f,1221370,1221244,ac2g,e,5889,ac2g
6444517655290.138,f,1221370,1221244,ac2g,e,5890,ac2g
6444517655310.625,f,1221370,1221244,ac2g,e,5891,ac2g
6444517655314.253,f,1221370,1221244,ac2g,e,5892,ac2g
6444517655317.492,f,1221370,1221244,ac2g,e,5893,ac2g
6444517655320.701,f,1221370,1221244,ac2g,e,5894,ac2g
6444517655323.876,f,1221370,1221244,ac2g,e,5895,ac2g
6444517655326.979,f,1221370,1221244,ac2g,e,5896,ac2g
6444517655330.122,f,1221370,1221244,ac2g,e,5897,ac2g
6444517655333.291,f,1221370,1221244,ac2g,e,5898,ac2g
6444517655336.453,f,1221370,1221244,ac2g,e,5899,ac2g
6444517655339.763,f,1221370,1221244,ac2g,e,5900,ac2g
6444517655343.064,f,1221370,1221244,ac2g,e,5901,ac2g
6444517655346.3,f,1221370,1221244,ac2g,e,5902,ac2g
6444517655367.623,f,1221370,1221244,ac2g,e,5903,ac2g
6444517655371.249,f,1221370,1221244,ac2g,e,5904,ac2g
6444517655374.626,f,1221370,1221244,ac2g,e,5905,ac2g
6444517655377.974,f,1221370,1221244,ac2g,e,5906,ac2g
6444517655381.207,f,1221370,1221244,ac2g,e,5907,ac2g
6444517655384.715,f,1221370,1221244,ac2g,e,5908,ac2g
6444517655388.03,f,1221370,1221244,ac2g,e,5909,ac2g
6444517655391.143,f,1221370,1221244,ac2g,e,5910,ac2g
6444517655394.251,f,1221370,1221244,ac2g,e,5911,ac2g
6444517655397.384,f,1221370,1221244,ac2g,e,5912,ac2g
6444517655400.621,f,1221370,1221244,ac2g,e,5913,ac2g
6444517655403.768,f,1221370,1221244,ac2g,e,5914,ac2g
6444517655425.777,f,1221370,1221244,ac2g,e,5915,ac2g
6444517655429.305,f,1221370,1221244,ac2g,e,5916,ac2g
6444517655432.528,f,1221370,1221244,ac2g,e,5917,ac2g
6444517655435.736,f,1221370,1221244,ac2g,e,5918,ac2g
6444517655438.875,f,1221370,1221244,ac2g,e,5919,ac2g
6444517655441.988,f,1221370,1221244,ac2g,e,5920,ac2g
6444517655445.151,f,1221370,1221244,ac2g,e,5921,ac2g
6444517655448.366,f,1221370,1221244,ac2g,e,5922,ac2g
6444517655451.534,f,1221370,1221244,ac2g,e,5923,ac2g
6444517655454.843,f,1221370,1221244,ac2g,e,5924,ac2g
6444517655458.194,f,1221370,1221244,ac2g,e,5925,ac2g
6444517655461.449,f,1221370,1221244,ac2g,e,5926,ac2g
6444517655558.935,f,1221370,1221244,ac2g,e,5927,ac2g
6444517655562.727,f,1221370,1221244,ac2g,e,5928,ac2g
6444517655565.925,f,1221370,1221244,ac2g,e,5929,ac2g
6444517655568.935,f,1221370,1221244,ac2g,e,5930,ac2g
6444517655572.067,f,1221370,1221244,ac2g,e,5931,ac2g
6444517655575.219,f,1221370,1221244,ac2g,e,5932,ac2g
6444517655578.374,f,1221370,1221244,ac2g,e,5933,ac2g
6444517655581.507,f,1221370,1221244,ac2g,e,5934,ac2g
6444517655584.675,f,1221370,1221244,ac2g,e,5935,ac2g
6444517655587.939,f,1221370,1221244,ac2g,e,5936,ac2g
6444517655591.191,f,1221370,1221244,ac2g,e,5937,ac2g
6444517655594.457,f,1221370,1221244,ac2g,e,5938,ac2g
6444517655619.723,f,1221370,1221244,ac2g,e,5939,ac2g
6444517655623.566,f,1221370,1221244,ac2g,e,5940,ac2g
6444517655627.049,f,1221370,1221244,ac2g,e,5941,ac2g
6444517655630.425,f,1221370,1221244,ac2g,e,5942,ac2g
6444517655633.824,f,1221370,1221244,ac2g,e,5943,ac2g
6444517655637.229,f,1221370,1221244,ac2g,e,5944,ac2g
6444517655640.847,f,1221370,1221244,ac2g,e,5945,ac2g
6444517655644.399,f,1221370,1221244,ac2g,e,5946,ac2g
6444517655647.86,f,1221370,1221244,ac2g,e,5947,ac2g
6444517655651.272,f,1221370,1221244,ac2g,e,5948,ac2g
6444517655654.721,f,1221370,1221244,ac2g,e,5949,ac2g
6444517655658.139,f,1221370,1221244,ac2g,e,5950,ac2g
6444517655681.29,f,1221370,1221244,ac2g,e,5951,ac2g
6444517655684.964,f,1221370,1221244,ac2g,e,5952,ac2g
6444517655688.225,f,1221370,1221244,ac2g,e,5953,ac2g
6444517655691.456,f,1221370,1221244,ac2g,e,5954,ac2g
6444517655694.655,f,1221370,1221244,ac2g,e,5955,ac2g
6444517655697.776,f,1221370,1221244,ac2g,e,5956,ac2g
6444517655701.07,f,1221370,1221244,ac2g,e,5957,ac2g
6444517655704.321,f,1221370,1221244,ac2g,e,5958,ac2g
6444517655707.483,f,1221370,1221244,ac2g,e,5959,ac2g
6444517655710.799,f,1221370,1221244,ac2g,e,5960,ac2g
6444517655714.046,f,1221370,1221244,ac2g,e,5961,ac2g
6444517655717.297,f,1221370,1221244,ac2g,e,5962,ac2g
6444517655766.18,f,1221370,1221244,ac2g,e,5963,ac2g
6444517655769.69,f,1221370,1221244,ac2g,e,5964,ac2g
6444517655772.768,f,1221370,1221244,ac2g,e,5965,ac2g
6444517655775.825,f,1221370,1221244,ac2g,e,5966,ac2g
6444517655778.886,f,1221370,1221244,ac2g,e,5967,ac2g
6444517655781.983,f,1221370,1221244,ac2g,e,5968,ac2g
6444517655785.164,f,1221370,1221244,ac2g,e,5969,ac2g
6444517655788.424,f,1221370,1221244,ac2g,e,5970,ac2g
6444517655791.573,f,1221370,1221244,ac2g,e,5971,ac2g
6444517655794.89,f,1221370,1221244,ac2g,e,5972,ac2g
6444517655798.114,f,1221370,1221244,ac2g,e,5973,ac2g
6444517655801.329,f,1221370,1221244,ac2g,e,5974,ac2g
6444517655822.819,f,1221370,1221244,ac2g,e,5975,ac2g
6444517655826.391,f,1221370,1221244,ac2g,e,5976,ac2g
6444517655829.808,f,1221370,1221244,ac2g,e,5977,ac2g
6444517655833.095,f,1221370,1221244,ac2g,e,5978,ac2g
6444517655836.342,f,1221370,1221244,ac2g,e,5979,ac2g
6444517655839.841,f,1221370,1221244,ac2g,e,5980,ac2g
6444517655843.133,f,1221370,1221244,ac2g,e,5981,ac2g
6444517655846.271,f,1221370,1221244,ac2g,e,5982,ac2g
6444517655849.407,f,1221370,1221244,ac2g,e,5983,ac2g
6444517655852.582,f,1221370,1221244,ac2g,e,5984,ac2g
6444517655855.809,f,1221370,1221244,ac2g,e,5985,ac2g
6444517655858.968,f,1221370,1221244,ac2g,e,5986,ac2g
6444517655923.981,f,1221370,1221244,ac2g,e,5988,ac2g
6444517655927.844,f,1221370,1221244,ac2g,e,5989,ac2g
6444517655931.201,f,1221370,1221244,ac2g,e,5990,ac2g
6444517655934.384,f,1221370,1221244,ac2g,e,5991,ac2g
6444517655937.608,f,1221370,1221244,ac2g,e,5992,ac2g
6444517655941.08,f,1221370,1221244,ac2g,e,5993,ac2g
6444517655944.37,f,1221370,1221244,ac2g,e,5994,ac2g
6444517655947.509,f,1221370,1221244,ac2g,e,5995,ac2g
6444517655950.64,f,1221370,1221244,ac2g,e,5996,ac2g
6444517655953.811,f,1221370,1221244,ac2g,e,5997,ac2g
6444517655956.95,f,1221370,1221244,ac2g,e,5998,ac2g
6444517655960.023,f,1221370,1221244,ac2g,e,5999,ac2g
6444517655989.499,f,1221370,1221244,ac2g,e,6000,ac2g
6444517655993.105,f,1221370,1221244,ac2g,e,6001,ac2g
6444517655996.414,f,1221370,1221244,ac2g,e,6002,ac2g
6444517655999.572,f,1221370,1221244,ac2g,e,6003,ac2g
6444517656002.751,f,1221370,1221244,ac2g,e,6004,ac2g
6444517656005.899,f,1221370,1221244,ac2g,e,6005,ac2g
6444517656009.216,f,1221370,1221244,ac2g,e,6006,ac2g
6444517656012.441,f,1221370,1221244,ac2g,e,6007,ac2g
6444517656015.613,f,1221370,1221244,ac2g,e,6008,ac2g
6444517656018.786,f,1221370,1221244,ac2g,e,6009,ac2g
6444517656022.051,f,1221370,1221244,ac2g,e,6010,ac2g
6444517656025.449,f,1221370,1221244,ac2g,e,6011,ac2g
6444517656195.2,f,1221370,1221244,ac2g,e,6012,ac2g
6444517656199.741,f,1221370,1221244,ac2g,e,6013,ac2g
6444517656203.271,f,1221370,1221244,ac2g,e,6014,ac2g
6444517656206.642,f,1221370,1221244,ac2g,e,6015,ac2g
6444517656209.909,f,1221370,1221244,ac2g,e,6016,ac2g
6444517656213.429,f,1221370,1221244,ac2g,e,6017,ac2g
6444517656216.736,f,1221370,1221244,ac2g,e,6018,ac2g
6444517656219.91,f,1221370,1221244,ac2g,e,6019,ac2g
6444517656223.08,f,1221370,1221244,ac2g,e,6020,ac2g
6444517656226.26,f,1221370,1221244,ac2g,e,6021,ac2g
6444517656229.509,f,1221370,1221244,ac2g,e,6022,ac2g
6444517656232.74,f,1221370,1221244,ac2g,e,6023,ac2g
6444517656244.672,f,1221370,1221244,ac2g,e,6024,ac2g
6444517656250.184,f,1221370,1221244,ac2g,e,6025,ac2g
6444517656255.537,f,1221370,1221244,ac2g,e,6026,ac2g
6444517656257.68,f,1221370,1221244,ac2g,e,6027,ac2g
6444517656258.094,f,1221370,1221244,ac2g,e,6028,ac2g
6444517656322.906,f,7,0,ac2g,e,6031,ac2g
6444517656303.771,s,1221370,1221244,ac2g,,6031,ac2g
6444517656333.786,f,7,0,ac2g,e,6033,ac2g
6444517656325.499,s,1221370,1221244,ac2g,,6033,ac2g
6444517656334.713,f,1221370,1221244,ac2g,e,6035,ac2g
6444517656336.047,f,1221370,1221244,ac2g,e,6036,ac2g
6444517656344.122,f,7,0,ac2g,e,6037,ac2g
6444517656337.036,s,1221370,1221244,ac2g,,6037,ac2g
6444517656343.921,f,1221370,1221244,ac2g,e,6040,ac2g
6444517656377.018,f,7,0,ac2g,e,6041,ac2g
6444517656346.244,s,1221370,1221244,ac2g,,6041,ac2g
6444517656416.158,f,1221370,1221244,ac2g,e,6054,ac2g
6444517656419.647,f,1221370,1221244,ac2g,e,6055,ac2g
6444517656420.932,f,1221370,1221244,ac2g,e,6056,ac2g
6444517656422.184,f,1221370,1221244,ac2g,e,6057,ac2g
6444517656552.813,f,1221370,1221244,ac2g,e,6059,ac2g
6444517656558.092,f,1221370,1221244,ac2g,e,6060,ac2g
6444517656561.964,f,1221370,1221244,ac2g,e,6061,ac2g
6444517656565.909,f,1221370,1221244,ac2g,e,6062,ac2g
6444517656569.864,f,1221370,1221244,ac2g,e,6063,ac2g
6444517656573.892,f,1221370,1221244,ac2g,e,6064,ac2g
6444517656577.869,f,1221370,1221244,ac2g,e,6065,ac2g
6444517656581.598,f,1221370,1221244,ac2g,e,6066,ac2g
6444517656585.468,f,1221370,1221244,ac2g,e,6067,ac2g
6444517656589.265,f,1221370,1221244,ac2g,e,6068,ac2g
6444517656592.886,f,1221370,1221244,ac2g,e,6069,ac2g
6444517656596.761,f,1221370,1221244,ac2g,e,6070,ac2g
6444517656622.509,f,1221370,1221244,ac2g,e,6071,ac2g
6444517656626.259,f,1221370,1221244,ac2g,e,6072,ac2g
6444517656629.55,f,1221370,1221244,ac2g,e,6073,ac2g
6444517656632.856,f,1221370,1221244,ac2g,e,6074,ac2g
6444517656636.232,f,1221370,1221244,ac2g,e,6075,ac2g
6444517656639.757,f,1221370,1221244,ac2g,e,6076,ac2g
6444517656643.171,f,1221370,1221244,ac2g,e,6077,ac2g
6444517656646.409,f,1221370,1221244,ac2g,e,6078,ac2g
6444517656649.743,f,1221370,1221244,ac2g,e,6079,ac2g
6444517656653.262,f,1221370,1221244,ac2g,e,6080,ac2g
6444517656656.64,f,1221370,1221244,ac2g,e,6081,ac2g
6444517656659.752,f,1221370,1221244,ac2g,e,6082,ac2g
6444517656761.228,f,1221370,1221244,ac2g,e,6083,ac2g
6444517656765.251,f,1221370,1221244,ac2g,e,6084,ac2g
6444517656768.999,f,1221370,1221244,ac2g,e,6085,ac2g
6444517656772.46,f,1221370,1221244,ac2g,e,6086,ac2g
6444517656776.127,f,1221370,1221244,ac2g,e,6087,ac2g
6444517656779.707,f,1221370,1221244,ac2g,e,6088,ac2g
6444517656783.216,f,1221370,1221244,ac2g,e,6089,ac2g
6444517656786.854,f,1221370,1221244,ac2g,e,6090,ac2g
6444517656790.444,f,1221370,1221244,ac2g,e,6091,ac2g
6444517656794.127,f,1221370,1221244,ac2g,e,6092,ac2g
6444517656797.749,f,1221370,1221244,ac2g,e,6093,ac2g
6444517656801.275,f,1221370,1221244,ac2g,e,6094,ac2g
6444517656824.365,f,1221370,1221244,ac2g,e,6095,ac2g
6444517656828.198,f,1221370,1221244,ac2g,e,6096,ac2g
6444517656831.415,f,1221370,1221244,ac2g,e,6097,ac2g
6444517656834.756,f,1221370,1221244,ac2g,e,6098,ac2g
6444517656838.156,f,1221370,1221244,ac2g,e,6099,ac2g
6444517656841.491,f,1221370,1221244,ac2g,e,6100,ac2g
6444517656844.878,f,1221370,1221244,ac2g,e,6101,ac2g
6444517656847.964,f,1221370,1221244,ac2g,e,6102,ac2g
6444517656851.233,f,1221370,1221244,ac2g,e,6103,ac2g
6444517656854.596,f,1221370,1221244,ac2g,e,6104,ac2g
6444517656857.96,f,1221370,1221244,ac2g,e,6105,ac2g
6444517656861.211,f,1221370,1221244,ac2g,e,6106,ac2g
6444517656882.105,f,1221370,1221244,ac2g,e,6107,ac2g
6444517656885.53,f,1221370,1221244,ac2g,e,6108,ac2g
6444517656888.608,f,1221370,1221244,ac2g,e,6109,ac2g
6444517656891.883,f,1221370,1221244,ac2g,e,6110,ac2g
6444517656895.237,f,1221370,1221244,ac2g,e,6111,ac2g
